Month,City,Merchant,Purchase Total,No of sales
Sep 2017,265,Michelle Dougherty inc,686444.39,36
Sep 2017,265,David Adkins 7 inc,422077.9,21
Sep 2017,265,Michael Feinberg inc,407162.86,20
Sep 2017,265,Linda Tosh inc,331566.46,19
Sep 2017,265,Joan Redman inc,331234.39,16
Sep 2017,266,Jerry Anderson 2 inc,336679.5,17
Sep 2017,266,Darryl Servin inc,284520.44,15
Sep 2017,266,Agnes Santos inc,223425.87,11
Sep 2017,266,Bruce Haskins inc,170775.18,9
Sep 2017,266,Kenneth Huson inc,138955.58,8
Sep 2017,267,Genesis Barcia inc,406709.43,18
Sep 2017,267,Maurice Ehret inc,348601.12,21
Sep 2017,267,Dennis Smith 8 inc,332129.74,16
Sep 2017,267,Julie Young inc,309198.63,14
Sep 2017,267,Michael Little 5 inc,263333.31,11
Sep 2017,268,Trudy Harris inc,999488.92,47
Sep 2017,268,Ernest Garner inc,568511.49,28
Sep 2017,268,Charleen Lawson inc,554138.82,27
Sep 2017,268,Timothy Lewis 8 inc,552609.21,30
Sep 2017,268,Sabine King inc,533031.53,30
Sep 2017,269,Mary Radford 3 inc,402907.22,18
Sep 2017,269,Josephine Garrity inc,371312.37,20
Sep 2017,269,Heather Hopkins inc,232359.04,10
Sep 2017,269,Gilda Pollard inc,177850.14,8
Sep 2017,269,James Oliver 6 inc,174758.19,9
Sep 2017,270,Patricia Smith 25 inc,478174.97,22
Sep 2017,270,Jane Vanauken inc,421835.67,20
Sep 2017,270,Val Slowinski inc,289454.62,14
Sep 2017,270,David Park inc,284949.53,15
Sep 2017,270,Ann Uttech inc,269377.71,14
Sep 2017,271,Jimmy Garcia 2 inc,1080482.74,56
Sep 2017,271,Christopher Castro 2 inc,1019708.19,56
Sep 2017,271,Sharon Mcdaniel inc,986848.01,47
Sep 2017,271,Ann Morrell inc,932241.89,50
Sep 2017,271,Jame Perez inc,764049.58,39
Sep 2017,272,David Fitzpatrick inc,1067585.01,55
Sep 2017,272,Micheal Seymore inc,531904.35,31
Sep 2017,272,Joseph Olson 3 inc,464590.95,22
Sep 2017,272,Mark Layne inc,456599.05,28
Sep 2017,272,Eloise Davis inc,451425.76,26
Sep 2017,273,Antoine Alexander inc,84826.85,4
Sep 2017,273,David Houchin inc,83959.28,4
Sep 2017,273,John Sumstad inc,57931.1,3
Sep 2017,273,Georgine Heard inc,56470.47,2
Sep 2017,273,Michelle Perez 2 inc,31227.69,1
Sep 2017,274,Doris Babcock inc,4330583.87,216
Sep 2017,274,Sylvester Wetzel inc,1550578.02,82
Sep 2017,274,Angela Barrett 2 inc,1456400.45,66
Sep 2017,274,Austin Edmunds inc,1280664.96,69
Sep 2017,274,William Hummel 2 inc,1136134.47,55
Sep 2017,275,Frederick Mccammon inc,335802.83,20
Sep 2017,275,James Mcmilliam inc,267852.69,15
Sep 2017,275,Wade Seider inc,205953.62,10
Sep 2017,275,Clayton Mueller inc,200525.51,11
Sep 2017,275,Kathleen Dodson inc,200209.16,9
Sep 2017,276,Odis Hampton inc,1162064.92,53
Sep 2017,276,Steven Porter 2 inc,1036145.97,52
Sep 2017,276,Terri Morse inc,638325.07,30
Sep 2017,276,Ladonna Seelbach inc,615362.73,31
Sep 2017,276,Lynette Standridge inc,579701.11,26
Sep 2017,277,Jonathan Rollins inc,5623517.57,275
Sep 2017,277,Daniel Phipps 2 inc,4136851.67,197
Sep 2017,277,Tracie Dempsey inc,3300178.66,156
Sep 2017,277,Amira Jefferson inc,2572989.74,129
Sep 2017,277,Michelle Briscoe inc,2299115.67,114
Sep 2017,278,Sylvia Holler inc,1472254.0,74
Sep 2017,278,David Fontaine inc,1334094.83,68
Sep 2017,278,Maria Davis 10 inc,1172776.67,63
Sep 2017,278,Calvin Severy inc,764708.86,39
Sep 2017,278,Berry Cannata inc,670193.8,32
Sep 2017,279,Debra Williams 7 inc,1650333.41,84
Sep 2017,279,Robert Hall 16 inc,1440339.41,70
Sep 2017,279,George Williams 20 inc,1394526.48,68
Sep 2017,279,Denise Williams 5 inc,1269742.09,63
Sep 2017,279,Miguel Walt inc,1093632.69,58
Sep 2017,280,Clyde Garland inc,1822436.78,94
Sep 2017,280,Cynthia Morton inc,684853.85,37
Sep 2017,280,Maria Woods inc,638808.15,32
Sep 2017,280,Vivian Howard inc,630669.81,35
Sep 2017,280,John Harris 25 inc,589230.21,30
Sep 2017,281,Charles Everett inc,907841.71,40
Sep 2017,281,Sandra Staples inc,615848.77,32
Sep 2017,281,Pierre Weiner inc,557142.61,30
Sep 2017,281,Clayton Palmer inc,550297.04,25
Sep 2017,281,Joy Flaherty inc,345331.12,15
Sep 2017,282,Jonathan Crumble inc,1566664.93,74
Sep 2017,282,Devon Sanders inc,1151056.61,62
Sep 2017,282,Katherine Cotter inc,826575.81,43
Sep 2017,282,Daron Corley inc,771909.77,43
Sep 2017,282,Fernando Williams inc,645820.92,29
Sep 2017,283,Christopher Carter 3 inc,3134737.33,155
Sep 2017,283,Marlin Stroud inc,1519363.42,78
Sep 2017,283,Mikki Seburg inc,1414318.34,70
Sep 2017,283,Sterling Haskins inc,1404506.66,69
Sep 2017,283,Jennifer Moody inc,1330997.78,66
Sep 2017,285,Jefferey Smith inc,541957.45,27
Sep 2017,285,Juanita Moss inc,363729.22,20
Sep 2017,285,William Cade inc,206142.52,11
Sep 2017,285,Patricia Keith 2 inc,184039.3,7
Sep 2017,285,Riley Hess inc,144489.77,5
Sep 2017,286,Chris Heath inc,4973173.19,248
Sep 2017,286,Kevin Hellman inc,3772637.21,189
Sep 2017,286,Jasmin Morataya inc,3476009.64,169
Sep 2017,286,Rita Elias inc,2902778.9,145
Sep 2017,286,Steven Rodriguez 2 inc,1945005.78,92
Sep 2017,287,John Cobar 2 inc,288482.26,15
Sep 2017,287,Wm Evans inc,268979.08,15
Sep 2017,287,Dustin Brown inc,213664.63,10
Sep 2017,287,George Peebles inc,174979.81,7
Sep 2017,287,Alberto Nowlin inc,153241.13,6
Sep 2017,288,Steve Crofton inc,913327.95,45
Sep 2017,288,Michael Morgan 3 inc,878151.52,44
Sep 2017,288,Wallace Bennett inc,840365.64,45
Sep 2017,288,Lynn Brown 6 inc,798653.78,42
Sep 2017,288,Emily Batton inc,595883.88,30
Sep 2017,289,Sherri Garrison inc,3827167.39,192
Sep 2017,289,Willard Conditt inc,1520338.39,83
Sep 2017,289,Elnora Cook inc,1393212.39,66
Sep 2017,289,John Penn 2 inc,1374462.73,71
Sep 2017,289,George Centeno inc,1170212.01,62
Sep 2017,290,Guadalupe Schoenfeld inc,277759.34,15
Sep 2017,290,Timothy Oneill inc,264633.83,14
Sep 2017,290,Jayne Powers inc,259831.47,14
Sep 2017,290,Lewis Bourque inc,218242.53,10
Sep 2017,290,Helen Logan inc,200893.57,12
Sep 2017,291,Cesar Hall inc,1.318022974E7,649
Sep 2017,291,Efrain Webb inc,1950701.55,91
Sep 2017,291,Mary Castillo 2 inc,1873423.06,93
Sep 2017,291,Chad Tobar inc,1457579.86,72
Sep 2017,291,Paul Dietrich inc,1292953.44,62
Sep 2017,292,Rebecca Kim 2 inc,1122728.74,55
Sep 2017,292,Scott Uson inc,741145.96,36
Sep 2017,292,Brandon Manns inc,579261.16,31
Sep 2017,292,Anthony Hinkle inc,526860.65,25
Sep 2017,292,Gilbert Lowell inc,520168.37,29
Sep 2017,293,Yolanda Gold inc,185748.22,7
Sep 2017,293,Sylvester Shahan inc,112810.75,8
Sep 2017,293,Maria Morlan inc,108578.83,7
Sep 2017,293,Aileen Coons inc,102797.58,7
Sep 2017,293,Ruth Munger inc,96792.55,4
Sep 2017,294,Keith Thomas 2 inc,397008.03,19
Sep 2017,294,Stephanie Cheatham inc,307388.55,14
Sep 2017,294,Jeane Mccord inc,256856.62,14
Sep 2017,294,Larry Doerr inc,229954.79,10
Sep 2017,294,Mae Little inc,221223.55,10
Sep 2017,295,Darren Brewer inc,598167.26,26
Sep 2017,295,Warren Cameron inc,523254.94,22
Sep 2017,295,John Banks 4 inc,378284.4,19
Sep 2017,295,Jody Minor inc,367242.07,19
Sep 2017,295,Christopher Hubbard 3 inc,364208.66,18
Sep 2017,296,Harold Knopp inc,576601.17,26
Sep 2017,296,Larry Mcmanus inc,574590.67,29
Sep 2017,296,Bessie Davis 2 inc,507770.66,24
Sep 2017,296,Dale Crowder inc,506940.23,24
Sep 2017,296,Dara Contreras inc,477980.72,22
Sep 2017,297,Arlyne Smith inc,908523.72,44
Sep 2017,297,Nicole Borrero inc,841026.66,39
Sep 2017,297,Crystal Marquez inc,717158.04,34
Sep 2017,297,Juan Higgins inc,614161.26,29
Sep 2017,297,David Parsons 3 inc,539810.67,27
Sep 2017,298,Ella Rose 2 inc,305671.62,17
Sep 2017,298,Chad Tobar inc,302001.76,17
Sep 2017,298,Guadalupe Blank inc,231160.11,13
Sep 2017,298,Marisa Corbin inc,222826.3,10
Sep 2017,298,Debbie Jones 2 inc,148451.5,7
Sep 2017,299,Edna Ramirez 2 inc,435112.76,21
Sep 2017,299,Gary Hayes inc,429253.76,19
Sep 2017,299,Nathan Sandquist inc,349953.27,16
Sep 2017,299,Eric Autrey inc,330121.6,18
Sep 2017,299,Kim Sutton inc,324468.79,15
Sep 2017,300,Ruben Frantz inc,897017.16,49
Sep 2017,300,Rene Roberts 2 inc,856442.18,40
Sep 2017,300,Stephen Lay inc,854164.77,43
Sep 2017,300,Robert Barnard 2 inc,772207.43,30
Sep 2017,300,June Morris inc,621882.39,29
Sep 2017,301,Joyce Perry inc,400898.17,19
Sep 2017,301,Gabrielle Caudel inc,392488.85,22
Sep 2017,301,John Hammond 2 inc,366844.02,20
Sep 2017,301,Roy Cosby inc,330404.13,15
Sep 2017,301,Juan Jennrich inc,308252.05,15
Sep 2017,302,Colin Canelo inc,1609902.37,77
Sep 2017,302,Albert Smith 10 inc,1238815.88,64
Sep 2017,302,Thomas Crouchet inc,785906.33,41
Sep 2017,302,Mary Wells 6 inc,745428.98,37
Sep 2017,302,John Whatley inc,510860.73,23
Sep 2017,303,Bessie Fulmer inc,675938.8,29
Sep 2017,303,Marvin Peterman inc,560528.48,31
Sep 2017,303,Christine Hill 3 inc,454421.44,23
Sep 2017,303,Robert Moretz inc,373109.58,17
Sep 2017,303,Susan Delaney inc,363679.13,17
Sep 2017,304,Cordelia Rice inc,756630.35,36
Sep 2017,304,Heather Brackett inc,501516.38,24
Sep 2017,304,Douglas Mackin inc,493322.15,26
Sep 2017,304,Jack Kessler inc,429428.23,18
Sep 2017,304,Paul Clemmer inc,422526.24,16
Sep 2017,306,Timothy Sepulveda inc,298618.02,13
Sep 2017,306,Shannon Depuy inc,139096.66,6
Sep 2017,306,Maurice Robertson inc,116989.9,6
Sep 2017,306,Martha Williams 5 inc,87882.41,5
Sep 2017,306,Henry Rosales inc,82834.87,4
Sep 2017,307,John Kluender inc,472719.71,22
Sep 2017,307,Travis Hartson inc,262818.8,12
Sep 2017,307,Victor Sandquist inc,188559.85,7
Sep 2017,307,Evelyn Kessinger inc,157816.54,8
Sep 2017,307,Gordon Platt inc,156888.81,8
Sep 2017,308,Roy Lavine inc,1050214.23,50
Sep 2017,308,Fannie Baltimore inc,972575.89,46
Sep 2017,308,Reed Williams inc,967750.35,47
Sep 2017,308,Anthony Lewis 5 inc,762223.49,39
Sep 2017,308,Amy Fleetwood inc,532713.87,26
Sep 2017,309,Ernest Turner 2 inc,417399.8,22
Sep 2017,309,Vernon Zeigler inc,385934.83,16
Sep 2017,309,Patricia Jackson 7 inc,251544.13,12
Sep 2017,309,Carolyn Tooley inc,240792.89,13
Sep 2017,309,Quinton Hargrove inc,213609.79,9
Sep 2017,310,Patricia Smith 24 inc,395666.79,20
Sep 2017,310,Briana Powell inc,363011.47,20
Sep 2017,310,Alvin Moodie inc,267982.42,13
Sep 2017,310,Darrick Pendleton inc,253489.44,14
Sep 2017,310,Maxine Rapelyea inc,233231.08,14
Sep 2017,311,Janet Baker 2 inc,530528.95,29
Sep 2017,311,Carole West inc,355961.41,17
Sep 2017,311,Benjamin Hunt inc,294526.03,13
Sep 2017,311,Michael Dunlop inc,270391.37,12
Sep 2017,311,Roger Freitas inc,269387.11,13
Sep 2017,312,Tony Butler inc,432723.03,19
Sep 2017,312,David Taylor 12 inc,316271.03,17
Sep 2017,312,Brandon Whitman inc,280005.46,13
Sep 2017,312,Jeremy Boston inc,247925.98,10
Sep 2017,312,Karl Santiago inc,233458.64,14
Sep 2017,313,Danny Lupien inc,919720.66,46
Sep 2017,313,Stanley Adair inc,347080.42,16
Sep 2017,313,Connie Partis inc,283270.52,15
Sep 2017,313,Judy Richards inc,277566.39,12
Sep 2017,313,Catherine Hogan inc,229109.77,10
Sep 2017,314,Charles Dallas inc,1392103.88,75
Sep 2017,314,Jeffery Aguilar 2 inc,1356508.43,71
Sep 2017,314,Erna Dahlgren inc,1172465.73,56
Sep 2017,314,David Wallace inc,922526.45,44
Sep 2017,314,Lloyd Brink inc,914042.58,51
Sep 2017,315,Lester Marcum inc,220177.94,10
Sep 2017,315,Evelyn Leis inc,145456.09,7
Sep 2017,315,Harriet Miller inc,121816.02,6
Sep 2017,315,James Maltie inc,105853.61,5
Sep 2017,315,Brenda Myers inc,60242.14,3
Sep 2017,318,Jean Vandusen inc,499630.73,24
Sep 2017,318,Jimmy Ascencio inc,462106.05,20
Sep 2017,318,Ryan Malina inc,385250.0,20
Sep 2017,318,Jose Penn inc,326834.85,17
Sep 2017,318,Tracey Ziegler inc,320473.79,14
Sep 2017,319,John Carrousal inc,105139.37,5
Sep 2017,319,Rebecca Bartolini inc,59258.0,3
Sep 2017,319,Thomas Then inc,53923.92,4
Sep 2017,319,Patricia Jackson 4 inc,35584.43,3
Sep 2017,319,Mandy Easton inc,35422.15,3
Sep 2017,320,Tom Benavidez inc,3413693.45,172
Sep 2017,320,Edwin Riley inc,1161930.71,60
Sep 2017,320,Janice Whiteman inc,1080718.83,50
Sep 2017,320,Arthur Dove inc,1043184.04,47
Sep 2017,320,Gary Guenther inc,833188.03,38
Sep 2017,321,Cynthia Ciriaco inc,281409.31,17
Sep 2017,321,Joseph Funk inc,187392.61,8
Sep 2017,321,Graham Palacios inc,179331.84,8
Sep 2017,321,Steven Hisey inc,155304.26,9
Sep 2017,321,Timothy Mays inc,128436.65,6
Sep 2017,322,Quinton Elizarraras inc,2772307.99,134
Sep 2017,322,Andrea Hartman inc,2219003.04,111
Sep 2017,322,Allen Poulton inc,2020147.09,105
Sep 2017,322,Christopher Chinzi inc,1211926.13,59
Sep 2017,322,Kristin Garrett inc,1132710.21,59
Sep 2017,323,Ruben Lopez inc,1328693.93,61
Sep 2017,323,Michael Wheeler 8 inc,948308.44,46
Sep 2017,323,Jose Handy inc,410461.38,19
Sep 2017,323,Kathleen Holmes inc,292487.79,14
Sep 2017,323,Willie Hudson inc,268799.63,17
Sep 2017,325,Dennis Terrance inc,1462477.38,71
Sep 2017,325,Miriam Cisneros inc,617405.68,29
Sep 2017,325,Francine Legions inc,487740.18,25
Sep 2017,325,Alpha Way inc,427158.31,21
Sep 2017,325,Craig Rehm inc,390183.32,18
Sep 2017,326,Nancy Hill 5 inc,341166.69,16
Sep 2017,326,Claris Kellem inc,193727.77,8
Sep 2017,326,David Mann 4 inc,153506.41,9
Sep 2017,326,Susan Sampson inc,116621.74,5
Sep 2017,326,Paul Wiseman inc,106035.54,4
Sep 2017,327,Roger Sanders 2 inc,167428.06,6
Sep 2017,327,James Sims 2 inc,158560.65,7
Sep 2017,327,Arthur Cobb 3 inc,152917.63,8
Sep 2017,327,Daniel Page 2 inc,114919.55,5
Sep 2017,327,Marla Hadfield inc,97479.43,4
Sep 2017,328,William Darling inc,1347898.81,67
Sep 2017,328,Heather Porter inc,555759.25,24
Sep 2017,328,Matthew Seldon inc,374881.35,18
Sep 2017,328,Jo Davis inc,256545.64,12
Sep 2017,328,Wendy Donnelly inc,245058.1,13
Sep 2017,329,Kristen Woods inc,1084321.99,51
Sep 2017,329,Robert Olson 4 inc,713515.66,33
Sep 2017,329,Stephanie Bagaoisan inc,600457.24,27
Sep 2017,329,Dora Hernandez 2 inc,477399.39,24
Sep 2017,329,Victor Davenport 2 inc,262881.0,13
Sep 2017,330,Karen Pate inc,593848.62,28
Sep 2017,330,Sandra Buckner inc,322765.49,18
Sep 2017,330,Hugh Gale inc,291496.39,14
Sep 2017,330,Ricardo Kane inc,269340.78,16
Sep 2017,330,Carla Rathburn inc,250164.03,11
Sep 2017,331,Antoine Alexander inc,1.210059345E7,608
Sep 2017,331,Valerie Martin 2 inc,1.065342625E7,538
Sep 2017,331,Jean Jolley inc,8622157.72,428
Sep 2017,331,Ryan Stephens 2 inc,7458477.04,377
Sep 2017,331,Joann Lilly inc,4960767.59,248
Sep 2017,333,Joseph Proctor inc,5737686.98,286
Sep 2017,333,Teresa Begley inc,4783678.57,236
Sep 2017,333,Vincent Peterson 2 inc,2821087.32,139
Sep 2017,333,Andrew Hernandez 2 inc,2499790.56,126
Sep 2017,333,Clarence Griffin inc,2346459.34,113
Sep 2017,334,Mary Siegel inc,1849512.0,90
Sep 2017,334,Brianna Derrick inc,1228921.19,61
Sep 2017,334,Megan Brackeen inc,919978.69,46
Sep 2017,334,Sue Sexton inc,822321.98,38
Sep 2017,334,Noella Vansickle inc,783330.29,43
Sep 2017,335,Catherine Tanner inc,473682.39,26
Sep 2017,335,Sandra Belvins inc,242895.24,12
Sep 2017,335,Yolanda Jones 3 inc,179742.12,10
Sep 2017,335,William Howland inc,153547.33,8
Sep 2017,335,Sandra Englert inc,147837.3,5
Sep 2017,336,Katherine Kirschner inc,189853.49,10
Sep 2017,336,Ronald Lopez 4 inc,184589.15,10
Sep 2017,336,Helen Stubbendeck inc,178550.84,7
Sep 2017,336,Jack Turner inc,149950.23,6
Sep 2017,336,Bernard Carrier inc,147602.21,9
Sep 2017,337,Karen Lee 2 inc,735380.41,40
Sep 2017,337,Mary Ruggiero inc,482701.18,23
Sep 2017,337,Timothy Robins inc,387114.44,18
Sep 2017,337,Anna Baker 2 inc,281035.1,15
Sep 2017,337,William Calvin inc,252311.31,11
Sep 2017,338,Lucas Carmona inc,523986.42,24
Sep 2017,338,Lon Larson inc,343044.75,16
Sep 2017,338,Shelley Hyer inc,253664.91,10
Sep 2017,338,Daniel Schoenberger inc,208921.29,9
Sep 2017,338,Sharon Haley 2 inc,195238.33,9
Sep 2017,339,Christopher Greer inc,880766.09,40
Sep 2017,339,Larry Culbert inc,774763.52,37
Sep 2017,339,Mireya Smith inc,713446.27,37
Sep 2017,339,Gertrudis Stamps inc,680430.27,33
Sep 2017,339,Marie Reynolds 4 inc,633388.96,32
Sep 2017,340,Terry Turpin 2 inc,3013873.79,149
Sep 2017,340,Janet Johnson 3 inc,1865774.14,94
Sep 2017,340,Nancy Jamison 2 inc,1613495.15,80
Sep 2017,340,Katherine Rovero inc,1376993.1,75
Sep 2017,340,Thomas Smith 35 inc,1073615.71,51
Sep 2017,341,Bonita Lemons inc,458127.08,22
Sep 2017,341,James Calendine inc,447883.9,23
Sep 2017,341,Joan Cuevas inc,423083.93,20
Sep 2017,341,Victor Sullivan inc,373708.17,19
Sep 2017,341,David Kellam inc,299135.43,14
Sep 2017,342,William Roney inc,816990.88,43
Sep 2017,342,Vida Smith inc,417567.25,18
Sep 2017,342,Dawn Gunter inc,251308.24,11
Sep 2017,342,Rhonda Rojas inc,238645.62,12
Sep 2017,342,John Goris inc,198536.38,11
Sep 2017,343,Joshua Reyna inc,478324.93,23
Sep 2017,343,James Kinkelaar inc,391979.4,18
Sep 2017,343,Christopher Kroll inc,295637.59,17
Sep 2017,343,Daphne Bickley inc,219362.8,11
Sep 2017,343,Michael Broadwater inc,195771.24,10
Sep 2017,344,Morris Grooms inc,1663039.66,84
Sep 2017,344,Erica Paul inc,960683.71,50
Sep 2017,344,Jerry Facer inc,896397.78,47
Sep 2017,344,David Vives inc,874295.48,45
Sep 2017,344,Ella Rose 2 inc,867522.43,46
Sep 2017,345,Patrick Nunn inc,393450.84,18
Sep 2017,345,John Hyett inc,343441.33,17
Sep 2017,345,Thomas Waszkiewicz inc,255713.76,11
Sep 2017,345,Margaret Walker 3 inc,244029.76,11
Sep 2017,345,Donna White 7 inc,190075.74,8
Sep 2017,347,Edna Ledesma inc,1354025.1,65
Sep 2017,347,Erma Milligan inc,1080102.53,52
Sep 2017,347,James Carlson 5 inc,838738.95,42
Sep 2017,347,Christopher Jackson 5 inc,828506.57,39
Sep 2017,347,Carolyn Hardin inc,669061.42,34
Oct 2017,1,Kathie Sughrue inc,2.339264249E8,11619
Oct 2017,1,Cesar Hall inc,1.6764574133E8,8294
Oct 2017,1,Mary Gray 7 inc,7.9912703E7,3996
Oct 2017,1,David Gunstream inc,4.056428458E7,2022
Oct 2017,1,Steven Russell inc,4.021711195E7,2022
Oct 2017,2,Cristal Forney inc,378214.78,19
Oct 2017,2,James Luhman inc,337107.2,17
Oct 2017,2,Shana Platt inc,323288.0,14
Oct 2017,2,Charles Budde inc,255954.11,13
Oct 2017,2,Mark Cipolla inc,248173.89,14
Oct 2017,3,Rhonda Cunningham inc,1234941.55,57
Oct 2017,3,Robert Harrison 7 inc,620734.8,33
Oct 2017,3,Dennis Mcmillan inc,595878.22,36
Oct 2017,3,Donnie Sefcovic inc,479169.06,24
Oct 2017,3,Mark Bedor inc,428970.82,19
Oct 2017,4,Louise Cole 2 inc,3729783.01,183
Oct 2017,4,Carolyn Smith 8 inc,2317399.01,112
Oct 2017,4,Juan Niemi inc,2154429.43,105
Oct 2017,4,Mary Perry 8 inc,2098834.56,109
Oct 2017,4,Nathaniel Stewart inc,1964325.46,104
Oct 2017,6,Terrell Dueno inc,625940.25,31
Oct 2017,6,Jack Mcsweeney inc,460363.53,27
Oct 2017,6,Eva Mcnear inc,416211.65,20
Oct 2017,6,Andrea Cash inc,359024.97,18
Oct 2017,6,Elizabeth Mueller inc,335196.8,15
Oct 2017,7,Sheila Bissonnette inc,746513.68,34
Oct 2017,7,Joe Powell inc,451142.6,24
Oct 2017,7,Don Lenz inc,421024.54,21
Oct 2017,7,Rose Hart 2 inc,295936.24,13
Oct 2017,7,Carol Canida inc,270827.29,12
Oct 2017,8,Mike Sparks inc,1544639.6,76
Oct 2017,8,Carlotta Schell inc,1303112.09,67
Oct 2017,8,Sandra Crocker inc,1295448.48,60
Oct 2017,8,Larry Stegall 2 inc,1157162.8,60
Oct 2017,8,Charlene Richter inc,1058273.85,51
Oct 2017,9,Rachael Oehler inc,745633.6,37
Oct 2017,9,Scott Brown 6 inc,599012.61,33
Oct 2017,9,Heather Mezzatesta inc,487643.1,24
Oct 2017,9,Barbara Bishop inc,433719.16,22
Oct 2017,9,Christopher Gerstner inc,373951.95,21
Oct 2017,10,Socorro Stevens inc,813342.4,43
Oct 2017,10,Roger Murach inc,719439.72,35
Oct 2017,10,Iris Key inc,673595.64,35
Oct 2017,10,Alexandra Easton inc,666117.09,34
Oct 2017,10,Daisy Brown 3 inc,461826.17,23
Oct 2017,11,Paula Crumb inc,2272805.0,116
Oct 2017,11,Linda Hogan 2 inc,1441213.19,67
Oct 2017,11,Matthew Verhoeven inc,1279641.71,57
Oct 2017,11,Kenneth Ramos inc,1074312.32,53
Oct 2017,11,Grant Mayers inc,907164.92,49
Oct 2017,12,Joe Cleghorn inc,2466713.92,127
Oct 2017,12,Delbert Sherlock inc,1650831.81,78
Oct 2017,12,Emily Jiggetts inc,1428055.14,69
Oct 2017,12,Robyn Douglas inc,1403668.5,69
Oct 2017,12,Catherine Martin 7 inc,1347071.72,64
Oct 2017,13,Carol Green inc,648992.54,33
Oct 2017,13,Gary Koehler inc,619351.25,27
Oct 2017,13,Ida Cox 2 inc,553833.09,26
Oct 2017,13,Curtis Gregg inc,416755.77,20
Oct 2017,13,Mark Bunn inc,400290.43,20
Oct 2017,14,Cynthia Wood 2 inc,1429631.66,70
Oct 2017,14,John Bielinski inc,1104088.18,53
Oct 2017,14,Alex Richardson inc,932560.31,43
Oct 2017,14,Stanley Summerville inc,761399.33,39
Oct 2017,14,James Mayoka inc,647719.93,34
Oct 2017,16,Veronica Wroblewski inc,317167.46,17
Oct 2017,16,Cheryl Croom inc,287654.94,13
Oct 2017,16,Willie Walker 4 inc,279743.67,13
Oct 2017,16,Timothy Staats inc,209780.0,10
Oct 2017,16,David Palmquist inc,169290.47,8
Oct 2017,17,Sharonda Jordan inc,1.832436929E7,899
Oct 2017,17,Michael Roberson 2 inc,1.671019258E7,815
Oct 2017,17,Nick Curtis inc,1.261484267E7,628
Oct 2017,17,Samuel Scott 3 inc,7888804.3,400
Oct 2017,17,Virgil Lemon inc,7645774.56,370
Oct 2017,18,Ruth Fuentes inc,1154976.2,58
Oct 2017,18,Richard Mahoney inc,211778.65,12
Oct 2017,18,Terry Leonard inc,205565.63,10
Oct 2017,18,Elvira Freer inc,191009.13,9
Oct 2017,18,Aisha Hein inc,184504.13,11
Oct 2017,19,Ella Rose 2 inc,1.917014797E7,957
Oct 2017,19,Lori Joseph inc,1.913938747E7,954
Oct 2017,19,Chad Tobar inc,1.75890221E7,884
Oct 2017,19,Tony Moore 3 inc,1.045956995E7,511
Oct 2017,19,Zachary Mayle inc,1.026144687E7,508
Oct 2017,20,Justin Ganser inc,5249971.32,247
Oct 2017,20,Natasha Bucher inc,3784272.22,191
Oct 2017,20,Luisa Goldstein inc,1399227.75,73
Oct 2017,20,Sarah Harris 5 inc,1317846.74,66
Oct 2017,20,Richard West 5 inc,1209442.32,58
Oct 2017,21,Toni Keith 2 inc,1617066.97,85
Oct 2017,21,Katherine Brown 4 inc,1481896.81,70
Oct 2017,21,Thelma Cashen inc,1435045.43,72
Oct 2017,21,Selena Davis inc,1413456.16,67
Oct 2017,21,Eldridge Williams 2 inc,1329982.83,65
Oct 2017,22,Phyllis Allen 2 inc,498372.56,25
Oct 2017,22,Allen Patrick inc,378756.6,18
Oct 2017,22,Daniel Browning inc,361593.12,18
Oct 2017,22,Paul Harris 6 inc,326372.72,15
Oct 2017,22,Beverly Mesa inc,272890.88,12
Oct 2017,23,Ellen Tait inc,666791.97,33
Oct 2017,23,Stacey Sharon inc,590142.51,30
Oct 2017,23,Joseph Bailey 2 inc,492759.49,24
Oct 2017,23,Bruce Smith 7 inc,386010.22,16
Oct 2017,23,George Graham 3 inc,367719.38,19
Oct 2017,24,Mariah Pugh inc,1315705.53,64
Oct 2017,24,Donald Sullivan 5 inc,1059730.07,53
Oct 2017,24,Dorthea Brewington inc,1044368.06,46
Oct 2017,24,Cynthia Vargas 2 inc,984753.14,48
Oct 2017,24,Marvin Quinnie inc,772620.16,37
Oct 2017,25,Kathryn Carson inc,5867851.51,287
Oct 2017,25,Kay Connolly inc,5378561.96,261
Oct 2017,25,Rebecca Sales inc,4168280.92,209
Oct 2017,25,Jeffrey Belcher 2 inc,2745352.12,138
Oct 2017,25,John Taggart inc,2581257.76,129
Oct 2017,26,Kristy Fonseca inc,473694.51,28
